id_raw,compte_bancaire,pays,annee,type_de_localisation,acces_au_telephone,taille_du_menage,age,sexe,relation_avec_le_chef_de_famille,etat_civil,niveau_education,type_de_job,Group Age
7658,No,Rwanda,2016,Rural,No,5,29,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
7659,No,Rwanda,2016,Rural,Yes,1,66,Female,Head of Household,Veuf/Veuve,No formal education,Remittance Dependent,60-70
7660,No,Rwanda,2016,Rural,Yes,1,71,Male,Head of Household,Divorcé(e),No formal education,Farming and Fishing,70-80
7661,No,Rwanda,2016,Urban,Yes,3,18,Male,Child,Célibataire,Primary education,Informally employed,10-20
7662,No,Rwanda,2016,Rural,No,4,45,Male,Head of Household,Marié(e),Primary education,Other Income,40-50
7663,No,Rwanda,2016,Rural,Yes,6,41,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,40-50
7664,No,Rwanda,2016,Rural,Yes,4,26,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
7665,No,Rwanda,2016,Rural,Yes,2,52,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,50-60
7666,No,Rwanda,2016,Rural,Yes,8,48,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,40-50
7667,Yes,Rwanda,2016,Rural,Yes,7,55,Male,Head of Household,Marié(e),Secondary education,Self employed,50-60
7668,No,Rwanda,2016,Rural,Yes,1,51,Male,Head of Household,Célibataire,Primary education,Informally employed,50-60
7669,No,Rwanda,2016,Rural,Yes,7,43,Female,Spouse,Marié(e),Primary education,Informally employed,40-50
7670,No,Rwanda,2016,Rural,Yes,4,28,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,20-30
7671,No,Rwanda,2016,Rural,Yes,9,65,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
7672,No,Rwanda,2016,Rural,Yes,3,31,Male,Child,Célibataire,Primary education,Informally employed,30-40
7673,No,Rwanda,2016,Rural,Yes,10,16,Female,Parent,Célibataire,Primary education,Farming and Fishing,10-20
7674,Yes,Rwanda,2016,Rural,Yes,4,27,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
7675,No,Rwanda,2016,Rural,No,2,18,Male,Other relative,Célibataire,Primary education,Informally employed,10-20
7676,Yes,Rwanda,2016,Urban,Yes,5,25,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
7677,No,Rwanda,2016,Rural,Yes,5,21,Male,Child,Célibataire,Secondary education,Remittance Dependent,20-30
7678,No,Rwanda,2016,Rural,Yes,4,25,Male,Child,Célibataire,Tertiary education,Remittance Dependent,20-30
7679,No,Rwanda,2016,Urban,Yes,4,42,Female,Spouse,Marié(e),Primary education,Dont Know/Refuse to answer,40-50
7680,No,Rwanda,2016,Rural,Yes,4,35,Male,Head of Household,Marié(e),Secondary education,Farming and Fishing,30-40
7681,Yes,Rwanda,2016,Rural,Yes,3,26,Male,Head of Household,Célibataire,Primary education,Formally employed Private,20-30
7682,No,Rwanda,2016,Rural,Yes,6,49,Female,Spouse,Marié(e),Primary education,Informally employed,40-50
7683,No,Rwanda,2016,Rural,Yes,5,51,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,50-60
7684,No,Rwanda,2016,Rural,Yes,3,29,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
7685,No,Rwanda,2016,Rural,Yes,4,57,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,50-60
7686,No,Rwanda,2016,Rural,Yes,7,32,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
7687,No,Rwanda,2016,Rural,Yes,9,46,Female,Other non-relatives,Célibataire,No formal education,Remittance Dependent,40-50
7688,No,Rwanda,2016,Rural,No,5,49,Male,Head of Household,Marié(e),No formal education,Informally employed,40-50
7689,No,Rwanda,2016,Rural,No,2,25,Male,Head of Household,Célibataire,Primary education,Informally employed,20-30
7690,No,Rwanda,2016,Rural,Yes,5,36,Female,Spouse,Marié(e),No formal education,Farming and Fishing,30-40
7691,No,Rwanda,2016,Rural,Yes,5,35,Male,Head of Household,Marié(e),Primary education,Remittance Dependent,30-40
7692,No,Rwanda,2016,Rural,Yes,3,55,Female,Spouse,Marié(e),Primary education,Informally employed,50-60
7693,No,Rwanda,2016,Rural,Yes,3,20,Female,Child,Célibataire,Primary education,Informally employed,10-20
7694,No,Rwanda,2016,Rural,No,2,65,Female,Spouse,Marié(e),Primary education,Farming and Fishing,60-70
7695,No,Rwanda,2016,Rural,Yes,2,46,Female,Spouse,Marié(e),Primary education,Farming and Fishing,40-50
7696,Yes,Rwanda,2016,Rural,Yes,5,25,Female,Spouse,Marié(e),Secondary education,Formally employed Government,20-30
7697,No,Rwanda,2016,Rural,Yes,3,16,Male,Child,Célibataire,Primary education,Informally employed,10-20
7698,No,Rwanda,2016,Rural,Yes,3,76,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,70-80
7699,No,Rwanda,2016,Rural,Yes,3,27,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7700,Yes,Rwanda,2016,Rural,Yes,5,32,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7701,No,Rwanda,2016,Rural,No,6,39,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,30-40
7702,Yes,Rwanda,2016,Urban,Yes,6,53,Male,Head of Household,Marié(e),Tertiary education,Formally employed Government,50-60
7703,No,Rwanda,2016,Rural,Yes,9,21,Female,Child,Célibataire,Secondary education,Farming and Fishing,20-30
7704,No,Rwanda,2016,Rural,Yes,8,73,Female,Child,Marié(e),No formal education,Informally employed,70-80
7705,No,Rwanda,2016,Rural,Yes,3,31,Female,Parent,Célibataire,Primary education,Farming and Fishing,30-40
7706,No,Rwanda,2016,Rural,No,2,64,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,60-70
7707,Yes,Rwanda,2016,Rural,Yes,4,59,Female,Spouse,Marié(e),No formal education,Farming and Fishing,50-60
7708,No,Rwanda,2016,Rural,Yes,5,33,Female,Spouse,Marié(e),No formal education,Farming and Fishing,30-40
7709,No,Rwanda,2016,Rural,Yes,4,17,Male,Child,Célibataire,Secondary education,Remittance Dependent,10-20
7710,No,Rwanda,2016,Rural,Yes,5,36,Female,Spouse,Marié(e),Primary education,Other Income,30-40
7711,No,Rwanda,2016,Rural,No,5,34,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
7712,Yes,Rwanda,2016,Rural,Yes,3,77,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,70-80
7713,No,Rwanda,2016,Urban,Yes,3,26,Female,Spouse,Marié(e),Primary education,Remittance Dependent,20-30
7714,No,Rwanda,2016,Rural,No,3,60,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,50-60
7715,No,Rwanda,2016,Rural,No,2,65,Male,Head of Household,Veuf/Veuve,Primary education,Informally employed,60-70
7716,No,Rwanda,2016,Rural,Yes,4,38,Female,Head of Household,Divorcé(e),Primary education,Farming and Fishing,30-40
7717,No,Rwanda,2016,Rural,Yes,6,16,Female,Child,Célibataire,Primary education,Remittance Dependent,10-20
7718,No,Rwanda,2016,Rural,No,8,16,Male,Child,Célibataire,Primary education,Informally employed,10-20
7719,No,Rwanda,2016,Rural,Yes,8,41,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,40-50
7720,No,Rwanda,2016,Rural,Yes,3,47,Female,Head of Household,Divorcé(e),No formal education,Farming and Fishing,40-50
7721,No,Rwanda,2016,Rural,Yes,4,54,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,50-60
7722,No,Rwanda,2016,Rural,Yes,6,45,Female,Spouse,Marié(e),Primary education,Informally employed,40-50
7723,No,Rwanda,2016,Rural,No,10,17,Male,Child,Célibataire,Secondary education,Remittance Dependent,10-20
7724,No,Rwanda,2016,Rural,Yes,4,65,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
7725,No,Rwanda,2016,Rural,Yes,8,36,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
7726,No,Rwanda,2016,Rural,No,3,35,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
7727,No,Rwanda,2016,Rural,Yes,7,39,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7728,No,Rwanda,2016,Rural,Yes,2,63,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,60-70
7729,No,Rwanda,2016,Rural,Yes,4,32,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7730,No,Rwanda,2016,Urban,Yes,3,19,Female,Child,Célibataire,Secondary education,Informally employed,10-20
7731,No,Rwanda,2016,Rural,Yes,4,35,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
7732,No,Rwanda,2016,Rural,No,3,70,Female,Head of Household,Veuf/Veuve,Primary education,Remittance Dependent,60-70
7733,No,Rwanda,2016,Rural,Yes,5,57,Female,Spouse,Marié(e),No formal education,Remittance Dependent,50-60
7734,No,Rwanda,2016,Rural,Yes,6,58,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,50-60
7735,No,Rwanda,2016,Rural,Yes,5,17,Male,Child,Célibataire,Primary education,Informally employed,10-20
7736,No,Rwanda,2016,Rural,Yes,2,45,Female,Head of Household,Divorcé(e),Primary education,Farming and Fishing,40-50
7737,No,Rwanda,2016,Rural,Yes,7,24,Male,Child,Célibataire,Primary education,Self employed,20-30
7738,No,Rwanda,2016,Rural,Yes,7,22,Male,Child,Célibataire,Secondary education,Other Income,20-30
7739,No,Rwanda,2016,Rural,Yes,7,53,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,50-60
7740,No,Rwanda,2016,Rural,Yes,6,32,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
7741,No,Rwanda,2016,Rural,Yes,7,42,Female,Spouse,Marié(e),Primary education,Farming and Fishing,40-50
7742,No,Rwanda,2016,Rural,No,3,59,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,50-60
7743,No,Rwanda,2016,Rural,Yes,6,19,Male,Child,Célibataire,Secondary education,Informally employed,10-20
7744,No,Rwanda,2016,Urban,Yes,7,56,Female,Spouse,Marié(e),No formal education,Farming and Fishing,50-60
7745,No,Rwanda,2016,Rural,Yes,4,31,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
7746,No,Rwanda,2016,Rural,Yes,3,33,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
7747,No,Rwanda,2016,Rural,Yes,4,42,Female,Spouse,Marié(e),No formal education,Informally employed,40-50
7748,No,Rwanda,2016,Rural,Yes,6,25,Male,Child,Célibataire,Secondary education,Informally employed,20-30
7749,No,Rwanda,2016,Rural,Yes,5,21,Female,Child,Célibataire,Secondary education,Farming and Fishing,20-30
7750,No,Rwanda,2016,Rural,Yes,2,58,Female,Head of Household,Marié(e),No formal education,Informally employed,50-60
7751,No,Rwanda,2016,Rural,No,1,98,Male,Head of Household,Veuf/Veuve,Primary education,Other Income,80+
7752,No,Rwanda,2016,Rural,Yes,4,31,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
7753,No,Rwanda,2016,Rural,Yes,5,31,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
7754,No,Rwanda,2016,Rural,Yes,8,43,Male,Head of Household,Marié(e),Primary education,Informally employed,40-50
7755,No,Rwanda,2016,Rural,Yes,6,45,Female,Spouse,Marié(e),Secondary education,Farming and Fishing,40-50
7756,No,Rwanda,2016,Rural,Yes,3,22,Male,Head of Household,Marié(e),Secondary education,Informally employed,20-30
7757,No,Rwanda,2016,Rural,Yes,6,41,Female,Spouse,Marié(e),No formal education,Informally employed,40-50
7758,No,Rwanda,2016,Urban,Yes,3,35,Male,Head of Household,Marié(e),Secondary education,Self employed,30-40
7759,No,Rwanda,2016,Rural,Yes,4,30,Male,Head of Household,Célibataire,Primary education,Farming and Fishing,20-30
7760,No,Rwanda,2016,Rural,No,7,43,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,40-50
7761,No,Rwanda,2016,Urban,Yes,5,30,Female,Spouse,Marié(e),Primary education,Self employed,20-30
7762,No,Rwanda,2016,Rural,Yes,5,35,Male,Head of Household,Marié(e),Primary education,Self employed,30-40
7763,No,Rwanda,2016,Rural,Yes,5,51,Male,Head of Household,Marié(e),Vocational/Specialised training,Farming and Fishing,50-60
7764,No,Rwanda,2016,Urban,Yes,2,45,Female,Head of Household,Veuf/Veuve,No formal education,Formally employed Private,40-50
7765,No,Rwanda,2016,Rural,Yes,6,34,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7766,No,Rwanda,2016,Rural,Yes,4,53,Female,Spouse,Marié(e),Primary education,Farming and Fishing,50-60
7767,No,Rwanda,2016,Rural,No,6,43,Female,Head of Household,Marié(e),Primary education,Informally employed,40-50
7768,No,Rwanda,2016,Rural,Yes,3,28,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7769,No,Rwanda,2016,Rural,No,4,80,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,70-80
7770,No,Rwanda,2016,Rural,Yes,5,50,Female,Head of Household,Divorcé(e),Vocational/Specialised training,Informally employed,40-50
7771,No,Rwanda,2016,Urban,Yes,3,69,Female,Head of Household,Marié(e),Primary education,Informally employed,60-70
7772,Yes,Rwanda,2016,Rural,Yes,4,29,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
7773,No,Rwanda,2016,Rural,No,6,61,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
7774,No,Rwanda,2016,Rural,Yes,2,57,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,50-60
7775,No,Rwanda,2016,Rural,No,6,43,Male,Head of Household,Marié(e),Secondary education,Farming and Fishing,40-50
7776,No,Rwanda,2016,Rural,Yes,6,27,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7777,No,Rwanda,2016,Rural,Yes,7,41,Male,Head of Household,Marié(e),Secondary education,Farming and Fishing,40-50
7778,No,Rwanda,2016,Rural,Yes,4,32,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7779,No,Rwanda,2016,Rural,No,7,48,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,40-50
7780,No,Rwanda,2016,Rural,Yes,9,38,Female,Spouse,Marié(e),No formal education,Farming and Fishing,30-40
7781,No,Rwanda,2016,Rural,Yes,7,38,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7782,No,Rwanda,2016,Rural,Yes,8,66,Female,Spouse,Marié(e),No formal education,Farming and Fishing,60-70
7783,No,Rwanda,2016,Rural,Yes,7,17,Male,Child,Célibataire,Primary education,Informally employed,10-20
7784,Yes,Rwanda,2016,Rural,Yes,1,25,Male,Head of Household,Célibataire,Tertiary education,Other Income,20-30
7785,No,Rwanda,2016,Rural,Yes,6,79,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,70-80
7786,No,Rwanda,2016,Rural,Yes,5,24,Female,Child,Célibataire,Secondary education,Farming and Fishing,20-30
7787,No,Rwanda,2016,Rural,No,8,40,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,30-40
7788,No,Rwanda,2016,Urban,Yes,6,28,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
7789,Yes,Rwanda,2016,Urban,Yes,3,80,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,70-80
7790,No,Rwanda,2016,Rural,No,3,74,Male,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,70-80
7791,No,Rwanda,2016,Rural,Yes,4,65,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
7792,No,Rwanda,2016,Rural,Yes,2,16,Female,Parent,Célibataire,Primary education,Informally employed,10-20
7793,No,Rwanda,2016,Rural,Yes,6,16,Female,Child,Célibataire,Secondary education,Farming and Fishing,10-20
7794,No,Rwanda,2016,Rural,Yes,3,62,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,60-70
7795,Yes,Rwanda,2016,Urban,Yes,4,43,Male,Head of Household,Marié(e),Secondary education,Other Income,40-50
7796,No,Rwanda,2016,Rural,Yes,4,38,Male,Head of Household,Célibataire,Primary education,Farming and Fishing,30-40
7797,No,Rwanda,2016,Rural,Yes,4,32,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
7798,No,Rwanda,2016,Rural,No,3,82,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,80+
7799,No,Rwanda,2016,Urban,Yes,2,51,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,50-60
7800,No,Rwanda,2016,Rural,Yes,3,24,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7801,No,Rwanda,2016,Rural,Yes,6,20,Male,Child,Célibataire,Secondary education,Remittance Dependent,10-20
7802,No,Rwanda,2016,Rural,Yes,4,47,Female,Parent,Célibataire,No formal education,Informally employed,40-50
7803,No,Rwanda,2016,Rural,Yes,4,23,Male,Child,Célibataire,Secondary education,Informally employed,20-30
7804,No,Rwanda,2016,Rural,Yes,3,50,Male,Head of Household,Célibataire,Secondary education,Farming and Fishing,40-50
7805,No,Rwanda,2016,Rural,Yes,4,29,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7806,No,Rwanda,2016,Urban,Yes,5,23,Male,Child,Célibataire,Secondary education,Self employed,20-30
7807,No,Rwanda,2016,Rural,Yes,3,43,Male,Head of Household,Marié(e),Vocational/Specialised training,Informally employed,40-50
7808,No,Rwanda,2016,Rural,Yes,3,26,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7809,No,Rwanda,2016,Rural,Yes,6,30,Female,Spouse,Marié(e),No formal education,Farming and Fishing,20-30
7810,No,Rwanda,2016,Urban,Yes,6,17,Female,Child,Célibataire,Secondary education,Self employed,10-20
7811,No,Rwanda,2016,Rural,No,9,42,Female,Spouse,Marié(e),Primary education,Informally employed,40-50
7812,No,Rwanda,2016,Rural,Yes,2,37,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
7813,No,Rwanda,2016,Rural,Yes,3,25,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
7814,No,Rwanda,2016,Urban,Yes,4,59,Female,Head of Household,Veuf/Veuve,Primary education,Other Income,50-60
7815,No,Rwanda,2016,Rural,Yes,3,61,Female,Spouse,Marié(e),Primary education,Farming and Fishing,60-70
7816,No,Rwanda,2016,Rural,Yes,5,69,Female,Child,Veuf/Veuve,No formal education,Farming and Fishing,60-70
7817,No,Rwanda,2016,Rural,Yes,7,45,Male,Head of Household,Marié(e),Primary education,Informally employed,40-50
7818,No,Rwanda,2016,Rural,Yes,4,40,Male,Head of Household,Veuf/Veuve,Primary education,Self employed,30-40
7819,No,Rwanda,2016,Rural,Yes,2,42,Female,Child,Marié(e),Secondary education,Farming and Fishing,40-50
7820,No,Rwanda,2016,Rural,Yes,5,28,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
7821,No,Rwanda,2016,Rural,Yes,2,60,Female,Spouse,Marié(e),No formal education,Informally employed,50-60
7822,No,Rwanda,2016,Rural,No,6,79,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,70-80
7823,No,Rwanda,2016,Rural,Yes,7,44,Female,Head of Household,Marié(e),No formal education,Dont Know/Refuse to answer,40-50
7824,No,Rwanda,2016,Rural,Yes,6,47,Female,Spouse,Marié(e),Secondary education,Other Income,40-50
7825,No,Rwanda,2016,Rural,Yes,6,42,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,40-50
7826,No,Rwanda,2016,Rural,Yes,3,22,Male,Head of Household,Marié(e),No formal education,Informally employed,20-30
7827,No,Rwanda,2016,Rural,No,2,21,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
